
Name=Covert Ops: Rockfall
Author=Adrenaline
MinLevel=5
JoinCost=2500

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=2215.0862,8.7912,25.1321

TeamCount=2
RunTime=600
WinXP=500000
WinCash=600000
KillXP=10000

; Boundaries, the furthest a player can get away from a point.
; Bounds=centrex,centrey,centrez,radius
; Bounds=2242.2410,-2276.7014,13.5545,60.0

BoundPolyPoint=1917.3818,180.6974
BoundPolyPoint=1931.6674,204.9444
BoundPolyPoint=1960.8583,228.4863
BoundPolyPoint=1979.7593,230.8234
BoundPolyPoint=2004.0830,234.0153
BoundPolyPoint=2018.8770,240.4671
BoundPolyPoint=2041.8483,217.6846
BoundPolyPoint=2051.4368,199.1127
BoundPolyPoint=2052.6548,158.1577
BoundPolyPoint=2058.1074,128.4336
BoundPolyPoint=2059.8293,123.1370
BoundPolyPoint=1996.8892,-39.7844
BoundPolyPoint=1954.7947,-47.6946
BoundPolyPoint=1937.1740,-50.6941
BoundPolyPoint=1913.6259,-123.9974
BoundPolyPoint=1872.1095,-221.5585
BoundPolyPoint=1813.3820,-249.1991
BoundPolyPoint=1791.2875,-136.1294
BoundPolyPoint=1845.7080,-4.2716
BoundPolyPoint=1818.3798,13.3372
BoundPolyPoint=1842.3829,55.9367
BoundPolyPoint=1897.8268,120.4494

; Weapon spawns information.
; W#=weaponid,ammo
WPN=4,1
WPN=23,120
WPN=31,500
WPN=34,8
WPN=16,3

; Spawn locations within the deathmatch.
; Spawn#=team,spawnx,spawny,spawnz,spawnrot
SPAWN=0,1942.643311,84.034386,29.015839,327.0
SPAWN=0,2039.977783,137.031296,25.443111,327.0
SPAWN=0,1985.137573,163.636215,32.267529,327.0
SPAWN=0,1949.876221,164.735107,36.805466,209.0
SPAWN=0,1947.929565,81.269577,28.628841,327.0
SPAWN=0,1958.501221,78.258057,27.943584,327.0
SPAWN=0,1955.021973,82.122543,28.270300,327.0
SPAWN=0,1947.386597,90.315582,28.977154,327.0
SPAWN=0,1924.201172,162.197281,40.344193,282.0
SPAWN=0,1936.493530,145.261429,36.941628,228.0
SPAWN=1,1839.519043,-193.138870,41.539574,360.0
SPAWN=1,1850.055786,-181.140335,41.211502,360.0
SPAWN=1,1852.405518,-195.303726,41.606895,360.0
SPAWN=1,1835.862427,-152.017883,48.208481,330.0
SPAWN=1,1811.044067,-122.709793,59.672684,360.0
SPAWN=1,1870.352905,-81.608292,34.861961,187.0
SPAWN=1,1867.243042,-102.066803,35.324303,264.0
SPAWN=1,1850.586304,-113.802628,35.473419,238.0
SPAWN=1,1844.848633,-188.149689,41.237801,300.0
SPAWN=1,1840.231934,-199.370804,41.338402,315.0

OBJECT=8400,1841.9553,-147.0470,41.9632,0.0000,6.8755,72.1927,1000.0
OBJECT=13040,1912.2544,-336.3795,68.5986,0.0000,0.0000,291.2451,1000.0
OBJECT=13040,1997.7463,-208.6370,59.5366,0.0000,0.0000,332.4980,1000.0
OBJECT=13040,1687.0193,-214.4015,84.4849,0.0000,357.4217,182.9560,1000.0
OBJECT=13030,1748.3206,-37.1533,56.8019,357.4217,350.5462,22.3454,1000.0
OBJECT=13030,1760.5507,-36.6287,23.4779,353.9839,347.1084,22.3454,1000.0
OBJECT=13030,1762.8440,-42.0777,53.5752,353.9839,341.9518,113.4456,1000.0
OBJECT=13030,1747.0486,12.5379,92.9893,359.1406,0.8594,113.4456,1000.0
OBJECT=13030,1757.6581,-51.0707,85.4835,359.1406,346.2490,113.4456,1000.0
OBJECT=13040,1738.6895,-34.7564,29.9558,344.5301,355.7028,158.1365,1000.0
OBJECT=13040,1788.0371,113.0516,64.0665,0.0000,0.0000,172.7472,1000.0
OBJECT=18228,1918.2841,15.4323,30.9873,0.0000,0.0000,53.2851,1000.0
OBJECT=16657,1965.9038,3.5923,31.7585,359.1406,359.1406,270.6186,1000.0
OBJECT=16656,1942.3973,-20.8098,34.8889,0.8594,359.1406,180.4818,1000.0
OBJECT=16658,1954.5536,-34.5826,30.9732,0.0000,1.7189,0.0001,1000.0
OBJECT=3361,1951.5762,-34.6551,26.7202,0.0000,357.4217,179.6223,1000.0
OBJECT=3361,1953.6488,-32.6257,29.7958,0.0000,1.7189,0.1038,1000.0
OBJECT=975,1933.6467,-37.1710,27.1023,0.0000,0.0000,267.1808,1000.0
OBJECT=16644,1955.2456,-36.5279,28.6183,0.0000,1.7189,359.1406,1000.0
OBJECT=16644,1937.7794,-36.2242,29.0955,0.0000,1.7189,359.1406,1000.0
OBJECT=16640,1931.6594,-25.6635,30.1759,0.0000,0.0000,85.9437,1000.0
OBJECT=1468,1928.7124,-35.5098,32.1753,0.0000,2.5783,87.6625,1000.0
OBJECT=1468,1928.5631,-38.9852,32.3305,0.0000,2.5783,87.6625,1000.0
OBJECT=1468,1928.7061,-35.4424,33.6000,0.0000,2.5783,87.6625,1000.0
OBJECT=1468,1928.5123,-40.6644,33.8314,0.0000,2.5783,87.6625,1000.0
OBJECT=2588,1960.2316,48.4212,34.0799,1.7189,349.6868,84.2247,1000.0
OBJECT=4724,1937.9833,-26.4575,33.5882,0.0000,0.8594,0.0000,1000.0
OBJECT=3361,1843.0886,-131.7396,38.7832,358.2811,16.3293,341.0924,1000.0
OBJECT=3361,1839.1964,-130.3314,43.3974,358.2811,16.3293,341.0924,1000.0
OBJECT=2633,1837.0249,-126.1730,44.8583,342.8113,0.0000,249.2367,1000.0
OBJECT=3361,1833.6227,-123.7794,48.7389,0.0000,0.0000,340.2330,1000.0
OBJECT=3361,1826.3350,-122.9768,52.6284,0.0000,0.0000,11.1727,1000.0
OBJECT=3361,1818.6028,-124.6018,56.5189,0.0000,0.0000,13.7510,1000.0
OBJECT=2633,1814.1469,-122.5391,56.9005,0.0000,0.0000,282.6508,1000.0
OBJECT=13030,1765.8153,-39.2941,72.0027,11.1727,341.9518,113.4456,1000.0
OBJECT=3256,1841.4004,-146.7453,46.2967,354.8434,0.8594,358.3845,1000.0
OBJECT=972,1924.4995,-47.6196,24.3852,356.5623,1.7189,0.0000,1000.0
OBJECT=16647,1907.8181,-45.7892,34.0859,359.1406,0.0000,265.4620,1000.0
OBJECT=3330,1921.2029,-32.4458,35.4741,0.0000,358.2811,89.3814,1000.0
OBJECT=972,1923.1683,-29.9064,36.8877,357.4217,90.2409,0.0000,1000.0
OBJECT=972,1927.3837,-36.2642,33.6269,0.0000,0.8594,0.0000,1000.0
OBJECT=972,1929.5906,-50.3418,30.7752,359.1406,357.4217,175.3252,1000.0
OBJECT=3361,1901.0828,-55.0605,34.6848,0.0000,0.0000,176.1846,1000.0
OBJECT=3330,1888.7386,-45.8956,34.9337,0.0000,358.2811,86.8031,1000.0
OBJECT=3361,1892.3668,-47.3641,32.2820,0.0000,0.0000,85.9437,1000.0
OBJECT=1251,1905.9587,-48.6702,36.9334,0.0000,0.0000,356.5623,1000.0
OBJECT=1251,1905.9398,-48.6399,36.8388,0.0000,129.8788,356.5623,1000.0
OBJECT=4724,1908.8987,-33.4664,33.2815,0.0000,0.0000,176.1848,1000.0
OBJECT=4724,1912.9406,-39.3930,33.3390,0.0000,0.0000,267.2850,1000.0
OBJECT=4724,1902.3698,-32.8216,33.2507,0.0000,0.0000,266.4255,1000.0
OBJECT=4724,1923.4272,-51.9264,33.0010,0.0000,0.0000,177.0442,1000.0
OBJECT=4724,1912.8469,-47.9578,33.2847,0.0000,0.0000,356.6662,1000.0
OBJECT=4724,1911.6968,-52.5098,33.3460,0.0000,0.0000,177.1480,1000.0
OBJECT=3458,1892.2920,-75.1723,32.8457,0.0000,0.0000,78.2087,1000.0
OBJECT=18228,1871.7937,-55.8874,31.8574,0.0000,0.0000,318.7470,1000.0
OBJECT=749,1893.2563,-55.6941,37.6841,359.1406,85.9437,350.5462,1000.0
OBJECT=749,1901.8590,-59.3599,37.9015,11.1727,293.0677,341.9518,1000.0
OBJECT=18228,1901.3363,10.5444,40.3177,0.0000,357.4217,103.9918,1000.0
OBJECT=749,1983.4613,29.0711,28.2529,359.1406,3.5415,41.2530,1000.0
OBJECT=749,1977.8485,29.5539,28.3981,359.1406,3.5415,2.5783,1000.0
OBJECT=749,1983.7715,29.0789,35.2953,359.1406,274.1600,357.4217,1000.0
OBJECT=18228,1906.5369,6.5928,40.6009,0.0000,5.1566,8.5944,1000.0
OBJECT=18228,1955.9470,-18.2478,44.2524,0.0000,0.0000,318.7470,1000.0
OBJECT=18228,1967.1420,10.6516,43.0709,356.5623,9.4538,127.1967,1000.0
OBJECT=18228,1955.6471,-8.5120,44.0937,0.0000,0.0000,109.1485,1000.0
OBJECT=18228,1836.2776,33.3093,33.7027,0.0000,0.0000,109.1485,1000.0
OBJECT=18228,1862.7650,57.9647,39.3967,0.0000,0.0000,18.0482,1000.0
OBJECT=749,1897.9601,-57.5070,39.7841,9.4538,175.3251,28.3614,1000.0
OBJECT=749,1892.4360,-54.8961,31.2908,6.8755,353.2283,88.5220,1000.0
OBJECT=896,1903.8363,-64.5053,33.8721,0.0000,0.0000,334.2169,1000.0
OBJECT=18228,1938.5712,-57.3392,42.6164,0.0000,0.0000,317.8876,1000.0
OBJECT=18228,1931.0386,-102.5011,43.7652,0.0000,0.0000,213.0363,1000.0
OBJECT=18228,1929.3235,-103.8043,62.5724,26.6425,13.7510,213.0363,1000.0
OBJECT=13040,1916.7910,314.4106,41.2293,0.0000,0.0000,157.2773,1000.0
OBJECT=13040,2142.7476,231.5399,47.3637,0.0000,0.0000,60.2647,1000.0
OBJECT=13040,2171.9556,39.8155,56.2368,0.0000,0.0000,23.3090,1000.0
OBJECT=13040,2116.9663,36.3098,64.6218,0.0000,0.0000,357.5259,1000.0
OBJECT=896,1973.1156,27.2863,34.5704,347.9679,359.1406,317.8876,1000.0
OBJECT=896,1970.1237,33.6213,30.8076,347.9679,359.1406,317.8876,1000.0
OBJECT=3361,1971.0687,43.6842,33.4284,0.0000,0.0000,93.6786,1000.0
OBJECT=3361,1971.4041,37.5657,38.2783,0.0000,12.8916,93.6786,1000.0
OBJECT=3361,1973.1493,32.1251,42.6289,0.0000,0.0000,116.0240,1000.0
OBJECT=3361,1974.1256,25.3713,47.1341,0.0000,8.5944,70.4738,1000.0
OBJECT=3361,1969.7953,22.0592,51.9840,0.0000,8.5944,5.1566,1000.0
OBJECT=2633,1963.8679,21.1442,53.5214,0.0000,12.8916,16.3293,1000.0
OBJECT=2633,1960.8130,19.7007,53.7460,2.5783,356.5623,34.3775,1000.0
OBJECT=2633,1948.7515,3.9720,54.2744,8.5944,3.4377,352.2651,1000.0
OBJECT=2633,1952.4089,4.2834,54.1299,8.5944,3.4377,21.4859,1000.0
OBJECT=2633,1955.1209,7.9546,53.8475,8.5944,3.4377,85.9437,1000.0
OBJECT=18228,1927.7883,-127.9222,7.6547,0.0000,0.0000,213.0363,1000.0
OBJECT=18228,1930.0535,-115.3608,25.9370,0.0000,0.0000,213.0363,1000.0
OBJECT=18228,1913.2433,-107.2645,32.6795,0.0000,0.0000,213.0363,1000.0
OBJECT=18228,1890.7339,-133.4847,23.4490,0.0000,0.0000,213.0363,1000.0
OBJECT=18228,1904.4756,-129.4106,42.3481,0.0000,17.1887,182.9558,1000.0
OBJECT=3458,1884.7433,-111.1754,32.8207,0.0000,0.0000,78.2087,1000.0
OBJECT=3458,1877.6887,-144.9651,32.7957,0.0000,0.0000,78.2087,1000.0
OBJECT=3458,1871.7317,-153.2344,31.9948,341.9518,0.0000,78.2087,1000.0
OBJECT=3268,1946.8812,80.8140,27.7349,356.5623,358.2811,226.7873,1000.0
OBJECT=1426,1962.4641,81.5912,27.7162,0.0000,2.5783,314.4499,1000.0
OBJECT=8572,1963.2965,75.2696,29.4940,0.0000,0.0000,46.4095,1000.0
OBJECT=9244,1844.9246,-175.6875,45.1990,0.0000,0.0000,78.2088,1000.0
OBJECT=18228,1872.1262,18.9400,38.8279,0.0000,0.0000,107.4296,1000.0
OBJECT=18228,1975.6021,-14.2710,53.5170,0.0000,0.0000,126.3373,1000.0
OBJECT=13040,2045.2307,-122.2294,62.5402,0.0000,0.0000,336.7952,1000.0
OBJECT=749,1891.1965,-56.9434,37.9530,359.1406,85.9437,353.9839,1000.0
OBJECT=749,1898.8514,-55.8992,38.9103,359.1406,85.9437,325.6225,1000.0
OBJECT=972,1961.0039,-3.9206,30.3955,0.0000,0.0000,0.0000,1000.0
OBJECT=974,1954.8229,-21.5774,33.8809,0.0000,0.0000,89.3814,1000.0
OBJECT=992,1955.1298,-16.7453,30.0906,0.0000,359.1406,268.8997,1000.0
OBJECT=972,1967.6309,-27.5553,29.2839,0.0000,0.0000,274.9158,1000.0
OBJECT=972,1945.6528,-30.0458,21.6614,358.2811,1.7189,269.7591,1000.0
OBJECT=896,1959.8856,11.2111,51.1966,347.9679,359.1406,317.8876,1000.0
OBJECT=2633,1955.8759,5.1207,53.8542,354.8434,355.7028,182.2006,1000.0
OBJECT=1225,1859.3319,-5.6761,85.7923,8.5944,317.8876,298.0433,1000.0
OBJECT=18228,1928.6649,28.5265,33.5891,0.0000,0.0000,109.1485,1000.0
OBJECT=18228,1921.9871,10.8787,39.7640,8.5944,25.7831,152.9800,1000.0
OBJECT=17027,1874.9098,-71.7153,17.0576,0.0000,0.0000,274.0563,1000.0
OBJECT=2633,1944.6036,4.4857,54.4205,8.5944,3.4377,351.4056,1000.0
OBJECT=2633,1940.8040,4.5648,52.9463,8.5944,3.4377,11.1727,1000.0
OBJECT=2633,1937.3010,3.1778,52.1159,8.5944,3.4377,33.5180,1000.0
OBJECT=2633,1934.2827,0.6950,50.9687,8.5944,3.4377,47.2690,1000.0
OBJECT=16095,1926.2279,-34.7965,27.0557,357.4217,0.0000,0.0000,1000.0
OBJECT=16095,1926.2163,-39.5168,27.2702,357.4217,0.0000,0.0000,1000.0
OBJECT=10034,1949.0042,-17.2343,54.5130,351.4056,346.2490,261.2688,1000.0
OBJECT=18228,1878.6118,-35.7914,50.2303,0.0000,0.0000,316.1687,1000.0
OBJECT=18228,1901.2153,-36.8513,47.4425,0.0000,0.0000,323.0442,1000.0
OBJECT=906,1892.0852,-57.4563,40.0032,0.0000,0.0000,0.0000,1000.0
OBJECT=974,1954.8621,-11.9688,33.9258,0.0000,0.0000,89.3814,1000.0
OBJECT=4106,1895.0175,-24.3796,55.9947,29.2208,337.6546,94.5380,1000.0
OBJECT=18228,1924.2231,-87.5930,31.6587,0.0000,356.5623,251.7111,1000.0
OBJECT=896,1893.4279,-57.2124,26.7178,0.0000,0.0000,0.0000,1000.0
OBJECT=17143,1928.3049,-47.8636,12.3642,0.0000,16.3293,0.0000,1000.0
OBJECT=1412,1906.0327,-48.5175,38.1696,0.0000,0.0000,85.9437,1000.0
OBJECT=974,1943.5919,-31.5800,34.5407,0.0000,0.0000,0.0000,1000.0
OBJECT=974,1932.5229,-33.0761,31.8970,0.0000,0.0000,347.9679,1000.0
OBJECT=974,1932.6113,-33.7083,31.8535,0.0000,0.0000,0.0000,1000.0
OBJECT=874,1871.5559,-2.8573,79.2011,6.8755,4.2972,346.2490,1000.0
OBJECT=874,1869.1851,-14.2157,78.5901,357.4217,335.9358,154.6987,1000.0
OBJECT=872,1873.1665,-5.1311,78.4648,0.0000,0.0000,0.0000,1000.0
OBJECT=873,1866.2466,-8.9830,80.2364,3.4377,6.8755,344.5301,1000.0
OBJECT=876,1864.0225,3.1360,79.8739,0.0000,357.4217,3.4377,1000.0
OBJECT=873,1872.1261,-19.3854,75.9986,0.0000,43.8313,340.2330,1000.0
OBJECT=896,1876.0021,8.6472,45.8571,0.0000,0.0000,0.0000,1000.0
OBJECT=896,1894.6732,6.1085,47.8315,336.7952,18.9076,347.9679,1000.0
OBJECT=896,1864.0223,16.7727,46.7454,336.7952,18.9076,347.9679,1000.0
OBJECT=664,1900.9512,-55.3793,39.9716,0.0000,0.0000,0.0000,1000.0
OBJECT=16322,1932.7706,-36.7337,30.0408,1.7189,0.0000,89.3815,1000.0
OBJECT=943,1930.7228,-35.2732,26.4205,0.0000,0.0000,177.9035,1000.0
OBJECT=16645,1961.8102,-36.2236,28.4204,0.0000,1.7189,0.0000,1000.0
OBJECT=2649,1930.3204,-38.8149,26.7106,358.2811,24.0642,1.6150,500.0}
