
Name=Beachfront Terrorizer
Author=Narco
MinLevel=15
JoinCost=2300

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=371.987183,-1766.030884,5.299833

RunTime=300
WinBaseXP=160000
WinBaseCash=100000
Time=21:0
Weather=9

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=541

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; The params type and size are optional
; Format: CP=x,y,z,type,size
CP=437.453003,-1772.406494,4.300984,0,
CP=626.967468,-1720.709229,12.927664,0,
CP=624.839233,-1678.396240,14.535042,0,
CP=409.566772,-1653.634399,27.333399,0,
CP=281.774109,-1637.089600,32.156242,0,
CP=280.265137,-1501.560913,31.549622,0,
CP=129.052933,-1587.209106,9.742455,0,
CP=194.325562,-1733.107544,3.309368,0,
CP=326.224304,-1738.098389,3.424839,0,
CP=362.956024,-1772.695557,4.292034,0,
CP=436.577881,-1771.810303,4.292315,0,
CP=627.596191,-1720.125366,12.911634,0,
CP=625.721375,-1677.330688,14.502430,0,
CP=408.419678,-1653.493896,27.588715,0,
CP=281.545654,-1636.971436,32.156242,0,
CP=281.394836,-1500.189697,31.589273,0,
CP=129.242096,-1586.614380,9.717512,0,
CP=195.830627,-1732.863159,3.324249,0,
CP=326.868958,-1737.173950,3.426727,0,
CP=363.135742,-1772.592529,4.511032,0,
CP=436.744690,-1771.102905,4.300292,0,
CP=628.248169,-1719.177979,12.886076,0,
CP=625.600952,-1677.064575,14.508144,0,
CP=409.052826,-1653.203369,27.372978,0,
CP=282.549194,-1636.241577,32.148438,0,
CP=280.725708,-1498.930542,31.599072,0,
CP=128.770386,-1586.614014,9.749627,0,
CP=196.136795,-1731.977051,3.327889,0,
CP=327.458527,-1738.245239,3.432777,0,
CP=362.695404,-1772.674316,4.291942,0,

; Spawn Points
; If there are no spawn points, races will just be given their vehicle at the checkpoint
; Format: SPAWN=x,y,z,rotz
SPAWN=371.987183,-1766.030884,5.299833,271.0
SPAWN=371.959778,-1769.439819,5.299833,271.0
SPAWN=371.906097,-1774.182861,5.299833,271.0
SPAWN=371.965088,-1778.225952,5.299833,271.0
SPAWN=362.171539,-1766.208618,5.299833,271.0
SPAWN=362.013245,-1769.798584,5.299833,271.0
SPAWN=361.873505,-1774.151855,5.299833,271.0
SPAWN=361.635101,-1778.032349,5.299833,271.0

; Objects
; The last param (viewdistance) is optional
; Format: OBJECT=modelid,x,y,z,rotx,roty,rotz,viewdistance
OBJECT=978,202.139008,-1533.911499,14.565837,0.0,353.12451,357.34440
OBJECT=978,193.320740,-1532.013550,13.431197,0.0,353.12451,337.57737
OBJECT=978,235.648849,-1553.203979,33.015453,0.0,357.42169,241.56130
OBJECT=978,239.945786,-1545.290894,32.627289,0.0,357.42169,241.56130
OBJECT=978,244.283539,-1537.062256,32.170631,0.0,357.42169,241.56130
OBJECT=978,249.384628,-1529.265869,32.072914,0.0,0.85945,232.96688
OBJECT=978,254.943848,-1521.889160,32.199463,0.0,0.85945,232.96688
OBJECT=978,260.449860,-1514.602661,32.339573,0.0,0.85945,232.96688
OBJECT=978,266.248993,-1507.542358,32.493774,0.0,0.85945,227.81021
OBJECT=978,272.421448,-1500.888672,32.668205,0.0,0.85945,227.81021
OBJECT=978,273.610626,-1493.386108,31.786219,0.0,348.82734,293.66874
OBJECT=978,374.720032,-1658.361450,32.756523,0.0,0.85945,353.43381
OBJECT=978,365.609039,-1657.328857,32.888641,0.0,0.85945,353.43381
OBJECT=978,260.406647,-1640.118896,33.131424,0.0,0.85945,335.38581
OBJECT=978,242.604645,-1627.495972,33.110935,0.0,0.0,313.90016
OBJECT=978,231.033310,-1607.721924,33.085323,0.0,0.0,286.24353
OBJECT=978,228.776535,-1584.372192,33.052258,0.0,0.0,263.3897
OBJECT=978,335.327820,-1732.749634,4.463652,0.0,0.0,169.35828
OBJECT=978,348.289795,-1741.628418,4.448647,0.0,0.0,119.20166
OBJECT=978,352.089233,-1759.161011,4.921900,0.0,0.0,93.41797
OBJECT=978,357.046143,-1763.701904,5.220114,0.0,1.71888,180.83937
OBJECT=978,453.861633,-1716.298706,10.228959,0.0,0.85945,231.54734
OBJECT=978,471.372742,-1706.412598,10.833350,0.0,0.85945,179.12048
OBJECT=978,165.490082,-1565.325684,11.858550,0.0,358.28113,39.82356
OBJECT=978,158.349899,-1571.745483,11.914808,0.0,358.28113,44.12079
OBJECT=978,151.477997,-1578.102295,11.836139,0.0,358.28113,44.12079
OBJECT=978,144.435349,-1582.741577,11.566110,0.0,358.28113,22.63447
OBJECT=978,437.634369,-1764.522827,5.624578,0.0,0.85945,180.83937
OBJECT=978,446.034882,-1761.903564,5.637645,0.0,0.85945,211.77983
OBJECT=978,450.963318,-1755.101929,5.642930,0.0,0.85945,253.3372
OBJECT=979,290.805359,-1507.280029,32.808971,0.0,0.0,45.85943
OBJECT=979,295.080933,-1499.468628,32.808971,0.0,0.0,75.93964
