; Converted Mon, 31 May 10 04:13:26 -0400

; The location of the waiting checkpoint. WaitLocation=x,y,z,interior
WaitLocation=2769.9292,-2574.1528,3.0000
MinLevel=0
JoinCost=1000
WinBaseXP=500000
WinBaseCash=750000

Name=The polise mens Bravura
Author=AFX
Description=AFX's first race - I hope you like understeer!
RunTime=300
Weather=8
Time=6:00

Vehicle=401
VehicleComponents=1082,1087

SPAWN=2723.0793,-2613.0369,69.0133,43.3447
SPAWN=2718.5955,-2617.3721,69.2784,42.6934

CP=2723.614014,-2613.819336,68.278404,0,8,
CP=2332.510742,-2213.348389,30.266235,1,8,
CP=2084.540283,-1978.111938,26.258453,0,8,
CP=2006.922119,-1917.058105,12.358033,0,8,
CP=1899.384277,-1830.385742,2.991188,0,8,
CP=1618.492432,-1726.473877,2.884571,0,8,
CP=1615.625366,-1599.268433,12.546875,0,8,
CP=1540.11499,-1626.735107,12.382813,0,8,
CP=1587.955811,-1635.252563,12.382813,0,8,
CP=1538.736938,-1646.789307,4.890625,0,8,


OBJECT=8841,2578.760742,-2462.922607,26.674324,0,0,314.449928096
OBJECT=8355,2677.12793,-2565.282715,68.278404,0,0,43.8312564
OBJECT=8355,2490.578369,-2372.731445,35.458382,8.594364,0,43.8312564
OBJECT=1634,2396.529297,-2279.905762,13.844193,0,0,225.068427904
OBJECT=1634,2365.583496,-2245.704346,13.844193,0,0,44.5867266085
OBJECT=1634,2361.887939,-2241.95752,17.585308,18.0481644,0,44.5867266085
OBJECT=1634,2399.416504,-2277.007324,13.844193,0,0,225.068427904
OBJECT=8841,2570.602051,-2454.492676,26.948326,0,347.9678904,314.449928096
OBJECT=8841,2583.305664,-2466.967285,30.903809,0,339.3735264,314.449928096
OBJECT=8421,2352.989258,-2233.520508,-17.825443,0,47.2689447042,135.791008496
OBJECT=4863,2276.288574,-2150.056396,25.335402,0,0,136.650444896
OBJECT=4863,2151.619629,-2031.818359,25.304234,0,0,316.272709792
OBJECT=10773,2219.842041,-2079.513184,21.642248,0,0,60.1604907042
OBJECT=1633,2080.751465,-1974.483398,26.360262,348.8273268,0,46.4095083042
OBJECT=981,2003.112915,-1935.953613,13.292882,0,0,299.083924496
OBJECT=982,1961.774536,-1862.857544,13.222636,0,357.4216908,45.5500719042
OBJECT=981,2053.614258,-1933.875732,13.251385,0,0,117.846606717
OBJECT=10838,1961.674561,-1881.455688,16.210238,0,0,46.4095083042
OBJECT=1633,1932.640381,-1852.071289,12.472187,346.2490176,0,54.1444359042
OBJECT=10838,1952.033325,-1845.902344,7.336787,0,0,-0
OBJECT=1633,1832.981567,-1820.16272,7.40967,68.7548547042,0,88.5218919042
OBJECT=1633,1833.104004,-1816.014038,7.334301,68.7548547042,0,88.5218919042
OBJECT=10838,1621.209106,-1766.230957,7.255536,0,0,25.783092
OBJECT=10838,1634.858643,-1651.710449,8.177471,0,0,140.947626896
OBJECT=10838,1532.648926,-1643.631592,17.435234,0,0,86.8030191042
OBJECT=1662,1909.265015,-1807.231567,14.24036,0,0,274.915853696
OBJECT=1662,1631.664307,-1597.341431,14.219021,0,0,228.5062308
OBJECT=3749,1546.918091,-1627.921387,15.441231,0,0,90.240822
OBJECT=5005,1516.150635,-1558.793213,15.934329,0,0,269.862972304
OBJECT=7657,1608.421875,-1655.230469,14.263718,0,0,116.8833504
OBJECT=8355,2663.02417,-2578.846436,88.280251,0,91.1002011042,43.8312564
OBJECT=8355,2691.465576,-2551.317627,88.08033,0,269.759235296,43.8312564
OBJECT=8355,2677.041748,-2565.062012,86.305099,0,180.377448625,43.8312564

