
Name=Transfender Bender
Author=Slick
MinLevel=20
JoinCost=10000

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=-1930.8728,228.3627,34.2037

RunTime=3600
WinBaseXP=1500000
WinBaseCash=3000000
Weather=0

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=411

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; The params type and size are optional
; Format: CP=x,y,z,type,size,vehicletype
CP=-2237.173096,1093.467041,78.851563,0,20.0
CP=-2142.868896,1070.517578,78.846695,0,20.0
CP=-2162.229736,918.542175,78.851563,0,20.0
CP=-2262.724854,896.333252,65.500000,0,20.0
CP=-2236.485840,731.185425,48.265625,0,20.0
CP=-1899.418335,750.140869,44.296875,0,20.0
CP=-1876.643799,1238.441284,29.235502,0,20.0
CP=-1682.809204,1280.889160,6.046841,0,20.0
CP=-1578.945679,731.106934,6.385046,0,20.0
CP=-1714.279175,711.501099,23.742168,0,20.0
CP=-2003.941406,550.369141,34.015625,0,20.0
CP=-1934.327393,344.026245,31.288048,0,20.0
CP=-1815.167969,486.379700,24.149763,0,20.0
CP=-1899.164673,633.309021,34.015625,0,20.0
CP=-1937.631348,924.651245,38.422096,0,20.0
CP=-2004.177612,971.049133,44.364815,0,20.0
CP=-2049.347900,1065.977295,54.824303,0,20.0
CP=-2376.386963,1049.334106,54.578125,0,20.0
CP=-2407.706787,908.281982,44.383671,0,20.0
CP=-2750.990723,903.612610,63.970367,0,20.0
CP=-2733.903076,1103.793335,45.508598,0,20.0
CP=-2681.518555,1315.630493,54.429688,0,20.0
CP=-2681.510498,2146.035889,54.812500,0,20.0
CP=-1890.970825,2362.204102,44.909542,0,20.0
CP=-1594.285889,1959.315063,18.376015,0,20.0
CP=-1463.224121,1804.728394,33.619011,0,20.0
CP=-944.665344,1196.081299,31.989946,0,20.0
CP=-796.255371,1003.058044,18.425112,0,20.0
CP=-661.005859,1054.305176,11.132813,0,20.0
CP=-602.984375,1162.708252,6.971973,0,20.0
CP=-860.749939,1458.652832,14.655411,0,20.0
CP=-782.021606,1492.091797,22.481491,0,20.0
CP=-834.219177,1617.278564,25.960938,0,20.0
CP=-1182.967773,1829.034180,40.533257,0,20.0
CP=-1254.921387,1961.650879,51.087387,0,20.0
CP=-1088.542603,2112.078613,86.706749,0,20.0
CP=-1188.490723,2690.009521,44.867188,0,20.0
