
Name=LiTCHy's Bitchy Session
Author=LiTCHy
Description=A popular race on our old gamemode GTO.
MinLevel=0
JoinCost=5000

WaitLocation=1508.4426,-423.5732,33.7378
Vehicle=415

RunTime=600
WinBaseXP=500000
WinBaseCash=500000
Time=7:0
Weather=1

CP=1656.314086,-480.443084,50.861534,0,9.0
CP=1721.359497,-564.278686,35.701900,0,9.0
CP=1657.943115,-810.100891,56.545551,0,9.0
CP=1383.567260,-911.053649,34.559749,0,9.0
CP=1488.270141,-880.986267,58.168739,0,9.0
CP=1502.191162,-774.759582,82.676712,0,9.0
CP=1459.963867,-741.993774,93.909355,0,9.0
CP=1414.633544,-692.357543,86.682701,0,9.0
CP=1147.804809,-764.459289,107.662551,0,9.0
CP=926.804016,-833.836486,93.512733,0,9.0
CP=777.219909,-910.209960,55.922424,0,9.0
CP=696.726501,-994.843200,51.486312,0,9.0
CP=643.500549,-1000.730224,56.775142,0,9.0
CP=557.967285,-1023.686828,77.060470,0,9.0
CP=499.962097,-1000.733825,89.516510,0,9.0
CP=606.285400,-906.791625,62.274894,0,9.0
CP=852.352294,-780.610351,80.185287,0,9.0
CP=991.109741,-636.119689,120.694885,0,9.0
CP=1276.593872,-588.974060,98.184288,0,9.0
CP=1433.683837,-450.459777,40.051338,0,9.0
CP=1611.732055,-460.451446,40.955596,0,9.0
CP=1731.271484,-521.939270,37.252716,0,9.0
CP=1650.535278,-824.799072,57.514492,0,9.0
CP=1370.369995,-907.233581,34.682929,0,9.0
CP=1499.903442,-854.194458,63.045803,0,9.0
CP=1470.828002,-764.769226,92.071731,0,9.0
CP=1444.874145,-701.067749,88.725219,0,9.0
CP=1205.692871,-750.030090,98.892570,0,9.0
CP=935.484191,-830.179565,94.141036,0,9.0
CP=756.640319,-933.833374,55.121646,0,9.0
CP=652.104858,-995.503356,54.980911,0,9.0
CP=538.728698,-1017.184265,81.568519,0,9.0
CP=506.294036,-987.836853,87.357917,0,9.0
CP=572.818420,-905.135437,66.027305,0,9.0
CP=717.557006,-816.605468,69.699081,0,9.0
CP=925.551818,-678.973815,117.110252,0,9.0
CP=1190.531127,-629.361633,103.159507,0,9.0
CP=1278.586303,-573.397949,94.762634,0,9.0
CP=1443.614013,-444.777740,39.725566,0,9.0
CP=1644.922973,-478.379394,50.230670,0,9.0
CP=1714.081542,-595.000427,37.575515,0,9.0
CP=1625.960693,-857.555419,57.151119,0,9.0
CP=1384.208984,-915.310852,34.045291,0,9.0
CP=1499.805053,-875.526489,60.065345,0,9.0
CP=1487.845336,-770.005249,87.437667,0,9.0
CP=1431.144531,-694.630493,87.332901,0,9.0
CP=1166.840820,-760.911987,105.632125,0,9.0
CP=931.910766,-831.377624,93.888984,0,9.0
CP=782.896728,-900.888854,55.905704,0,9.0
CP=699.509094,-991.735351,51.492477,0,9.0
CP=560.705810,-1025.774902,75.858360,0,9.0
CP=512.878845,-972.296936,83.514640,0,9.0
CP=677.804809,-860.678771,68.880210,0,9.0
CP=898.677001,-728.937744,105.075347,0,9.0
CP=1193.504516,-629.371643,103.159019,0,9.0
CP=1276.586303,-587.957275,97.978744,0,9.0
CP=1384.155517,-488.588531,47.891574,0,9.0
CP=1608.961059,-457.818756,39.650257,0,9.0
CP=1731.174682,-524.226623,36.784023,0,9.0
CP=1648.269897,-827.417541,57.666950,0,9.0
CP=1486.539794,-937.628906,36.127208,0,9.0
CP=1381.552368,-875.494995,39.052417,0,9.0
CP=1480.999023,-883.379455,57.148643,0,9.0
CP=1486.962402,-773.265258,87.432281,0,9.0
CP=1449.207397,-702.150695,89.164367,0,9.0
CP=1127.732055,-766.064697,108.453155,0,9.0
CP=930.153259,-832.382019,93.753837,0,9.0
CP=752.094726,-942.081665,54.716312,0,9.0
CP=657.351379,-994.698974,54.060035,0,9.0
CP=540.036315,-1060.153320,76.002388,0,9.0
CP=379.590362,-1074.719116,73.342788,0,9.0
CP=362.364044,-1143.631347,76.953697,0,9.0
CP=264.176849,-1003.198913,52.655197,0,9.0
CP=431.423095,-595.234069,36.104049,0,9.0
CP=680.427917,-680.117919,15.595033,0,9.0
CP=743.010009,-890.266418,42.561336,0,9.0
CP=806.260620,-1047.873535,24.420061,0,9.0
CP=970.625366,-966.573608,38.612419,0,9.0
CP=1369.547607,-916.757568,33.618953,0,9.0
CP=1502.291625,-851.891662,63.660373,0,9.0
CP=1472.792968,-765.642395,91.561294,0,9.0
CP=1438.310791,-699.452758,88.035949,0,9.0
CP=1348.078613,-688.451599,91.165641,0,9.0
CP=1403.763916,-610.624877,81.071495,0,9.0
CP=1332.332275,-579.940368,92.887130,0,9.0
CP=1278.118896,-591.008422,98.591674,0,9.0
CP=1365.076049,-494.789978,52.652530,0,9.0
CP=1510.882202,-428.702392,33.220012,0,9.0
CP=1585.393554,-456.457550,34.712230,0,9.0
CP=1674.407226,-548.031433,46.142040,0,9.0
CP=1659.088989,-808.934997,56.423393,0,9.0
CP=1635.454223,-880.510620,52.836292,0,9.0
CP=1734.171630,-1032.883666,39.542808,0,9.0
CP=1748.992065,-1059.031738,44.351131,0,9.0
CP=1626.095092,-1252.470214,46.837963,0,9.0
CP=1634.766235,-1428.541625,27.959987,0,9.0
CP=1864.906127,-1503.006347,2.741384,0,9.0
CP=2100.533691,-1513.681152,1.893203,0,9.0
CP=2277.193847,-1565.464355,5.007460,0,9.0
CP=2409.116699,-1586.414550,14.123777,0,9.0
CP=2430.182617,-1635.782714,12.840795,0,9.0
