Name=KillFrenzy's Stunt Course Nightmare
Author=KillFrenzy
MinLevel=12
JoinCost=5000

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=-2400.0325,-2187.1318,33.2891

RunTime=750
WinBaseXP=4000000
WinBaseCash=3500000

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=522

; Spawn Points
; If there are no spawn points, races will just be given their vehicle at the checkpoint
; Format: SPAWN=x,y,z,rotz
SPAWN=-2295.6636,-1675.9296,483.1976,111.3018
SPAWN=-2297.8862,-1679.3370,483.1640,108.9751
SPAWN=-2298.4590,-1677.8667,483.1770,104.1002
SPAWN=-2299.2996,-1676.3300,483.1821,105.0793
SPAWN=-2300.0110,-1674.7190,483.1831,107.8305
SPAWN=-2300.8943,-1673.3883,483.1905,107.3921
SPAWN=-2295.4324,-1677.7115,483.2118,105.9699
SPAWN=-2296.0117,-1676.2460,483.2199,104.0729
SPAWN=-2297.0647,-1674.5940,483.2151,107.2198
SPAWN=-2297.9424,-1673.0874,483.2170,106.9288
SPAWN=-2298.5352,-1671.5408,483.2287,107.8040
SPAWN=-2301.6899,-1671.7841,483.1958,106.5210
SPAWN=-2299.3962,-1670.0089,483.2236,106.0394
SPAWN=-2302.5112,-1670.1737,483.1987,107.6694
SPAWN=-2292.9343,-1676.0900,483.0307,108.9679
SPAWN=-2293.7600,-1674.5287,483.0275,106.5538
SPAWN=-2294.5669,-1672.9034,483.0264,105.0952
SPAWN=-2295.4600,-1671.3688,483.0291,106.6166
SPAWN=-2296.2075,-1669.8665,483.0287,107.9064


; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; Format: CP#=x,y,z,type,size
CP=-2361.9287,-1690.6665,492.3436,,3.0
CP=-2461.5190,-1693.7889,506.1755,,2.0
CP=-2539.3450,-1735.7567,504.3473,,2.0
CP=-2588.9539,-1741.6730,520.7075,,2.0
CP=-2610.5012,-1773.2861,537.1578,,2.0
CP=-2634.3210,-1778.4076,542.0959,,2.0
CP=-2676.8230,-1783.5492,550.3726,,2.0
CP=-2787.9028,-1786.8506,628.6938,,2.0
CP=-2827.1484,-1790.1917,629.5582,,2.0
CP=-2818.6602,-1828.3153,629.0725,,2.0
CP=-2818.3999,-1884.6338,655.9716,,2.0
CP=-2818.3757,-1931.4556,672.4118,,2.0
CP=-2818.0493,-2001.3066,693.4023,,2.0
CP=-2817.4500,-2128.5916,768.8062,,2.0
CP=-2817.0264,-2225.9258,832.3058,,2.0
CP=-2815.1243,-2487.0020,904.7357,,2.0
CP=-2814.6577,-2523.7954,909.8547,,2.0
CP=-2814.9768,-2543.2295,910.4385,,2.0
CP=-2811.7971,-2551.0811,913.4385,,2.0
CP=-2810.8083,-2556.3154,913.4385,,2.0

OBJECT=8673,-2353.7563,-1689.9004,488.0203,248.0581,269.6564,274.8129,300.0
OBJECT=8673,-2385.1133,-1692.7218,491.9714,270.4040,269.6564,274.8129,300.0
OBJECT=13647,-2414.4097,-1693.6526,489.7224,0.0000,0.0000,0.0000,300.0
OBJECT=1225,-2375.2637,-1690.3541,491.3336,0.0000,0.0000,0.0000,300.0
OBJECT=1225,-2375.1177,-1693.3312,491.3892,0.0000,0.0000,0.0000,300.0
OBJECT=1225,-2375.2144,-1691.8389,491.3881,0.0000,0.0000,0.0000,300.0
OBJECT=13647,-2440.7500,-1693.6632,499.0768,0.0000,16.3293,0.0000,300.0
OBJECT=2780,-2374.9983,-1691.8239,490.5481,0.0000,0.0000,0.0000,300.0
OBJECT=13647,-2478.8286,-1706.0280,502.7531,0.0000,173.6065,35.2369,300.0
OBJECT=13647,-2508.9443,-1726.2916,501.5203,214.0003,173.6065,29.2208,300.0
OBJECT=13647,-2511.8982,-1726.4666,502.0179,202.8276,173.6065,19.7670,300.0
OBJECT=13647,-2533.9177,-1733.9585,503.3928,0.0000,179.6226,18.9076,300.0
OBJECT=13647,-2569.5430,-1740.7041,511.0979,184.6747,335.9358,0.0000,300.0
OBJECT=1225,-2516.1465,-1729.6891,505.4528,0.0000,0.0000,0.0000,300.0
OBJECT=1225,-2518.7039,-1730.5607,505.5390,0.0000,0.0000,0.0000,300.0
OBJECT=13647,-2598.6689,-1756.2533,527.3798,184.6747,335.9358,54.1445,300.0
OBJECT=13647,-2628.3167,-1777.1074,534.0015,0.0000,0.0000,12.0321,300.0
OBJECT=13647,-2649.9897,-1781.7822,545.1695,0.0000,194.2332,12.0321,300.0
OBJECT=13647,-2676.9385,-1783.5598,549.4045,0.0000,191.6548,1.7189,300.0
OBJECT=13647,-2714.7815,-1784.7107,561.6530,0.0000,203.6870,1.7189,300.0
OBJECT=13647,-2748.4995,-1785.7123,583.0146,0.0000,220.0164,1.7189,300.0
OBJECT=13647,-2775.9983,-1786.5645,612.3033,0.0000,232.9080,1.7189,300.0
OBJECT=13647,-2809.3386,-1787.4092,626.6135,0.0000,2.6819,181.3415,300.0
OBJECT=8673,-2828.7825,-1788.6890,628.7650,0.0000,269.7592,86.8030,300.0
OBJECT=13647,-2822.9104,-1809.0154,626.8262,0.0000,2.6819,282.7550,300.0
OBJECT=13647,-2818.5669,-1845.9357,638.8086,0.0000,210.5626,90.2408,300.0
OBJECT=13647,-2818.3870,-1894.7363,659.9565,0.0000,204.5464,90.2408,300.0
OBJECT=2780,-2818.5247,-1862.7562,647.6874,0.0000,0.0000,0.0000,300.0
OBJECT=13647,-2818.2764,-1944.2747,677.6359,0.0000,204.5464,90.2408,300.0
