WaitLocation=169.133347,-1778.832275,3.830065
MinLevel=0
JoinCost=10000
WinBaseXP=500000
WinBaseCash=650000

Name=Beachside Stunt Course
Author=AFX
Description=Stunts by the SEAAAAAAAA!
RunTime=250
Weather=1
Time=6:0

Vehicle=522

SPAWN=169.133347,-1778.832275,3.830065,274
SPAWN=169.144974,-1779.847046,3.830065,274
SPAWN=169.279724,-1775.335205,3.830065,274
SPAWN=169.241318,-1776.526733,3.830065,274
SPAWN=169.173553,-1777.721313,3.830065,274
SPAWN=169.370438,-1774.063843,3.830065,274
SPAWN=169.108093,-1781.047485,3.830065,274

CP=316.236206,-1778.431763,3.940359,0,8
CP=451.012207,-1767.575806,4.393042,0,8
CP=569.913086,-1770.825684,5.02144,0,8
CP=657.643738,-1784.555786,25.473438,1,8
CP=729.610168,-1787.896606,23.537163,0,8
CP=808.07019,-1784.119751,12.451202,0,8
CP=805.658386,-1769.571533,12.437687,0,8
CP=661.652649,-1738.445557,12.478571,0,8
CP=474.900543,-1704.928467,10.306459,0,8
CP=409.980103,-1687.814575,17.623524,1,8
CP=370.186859,-1717.631104,22.161209,0,8
CP=370.414581,-1805.8573,6.666111,0,8
CP=369.784729,-2044.099731,6.764667,0,8

OBJECT=3080,727.776733,-1786.370239,22.298553,0,0,281.7912876
OBJECT=3080,728.677368,-1790.326782,22.323553,0,0,281.7912876
OBJECT=4563,839.874146,-1774.150024,-147.781448,0,0,0
OBJECT=7617,809.618713,-1752.075317,16.573927,0,0,0
OBJECT=7617,819.774658,-1800.340698,17.302307,0,0,50.7066903042
OBJECT=8417,638.861328,-1760.453491,1.204357,270.618671696,350.5461996,155.558160287
OBJECT=8417,738.826416,-1790.25354,1.197352,270.618671696,350.5461996,155.558160287
OBJECT=8417,460.931396,-1734.46167,-4.419583,270.618671696,352.2650724,171.028130079
OBJECT=8417,379.02243,-1706.312988,-1.07959,270.618671696,352.2650724,82.5060662873
OBJECT=8417,378.89859,-1697.978638,4.990312,191.550179121,88.5218919042,0.10381991712
OBJECT=3095,383.252319,-1730.280151,10.327702,270.618671696,0,0
OBJECT=16113,143.634338,-1773.755981,2.533279,0,0,312.731055296
OBJECT=16113,178.75032,-1802.082031,0.386635,0,0,45.5500719042
OBJECT=16114,228.016281,-1804.723389,3.161911,0,0,113.445547504
OBJECT=16114,272.196838,-1806.269775,2.844054,0,0,113.445547504
OBJECT=16114,326.648712,-1804.153198,3.178606,0,0,113.445547504
OBJECT=16133,343.173767,-1753.487915,2.369483,0,0,67.8954183042
OBJECT=17026,400.620636,-1806.581299,3.979749,0,0,33.5180196
OBJECT=17026,448.405731,-1803.608032,4.054191,0,0,83.3652735042
OBJECT=17033,470.520721,-1779.547119,4.241353,0,0,0
OBJECT=848,468.876648,-1760.113281,6.177447,0,0,0
OBJECT=846,458.754059,-1760.004272,5.232824,358.2811272,0,91.9596375042
OBJECT=5299,721.641663,-1799.375122,21.260532,0,0,0
OBJECT=16000,490.717407,-1771.746216,4.610206,0,0,0
OBJECT=16000,512.53772,-1772.46814,4.62207,0,0,357.4216908
OBJECT=16000,534.510742,-1774.146606,4.747259,0,0,354.8433816
OBJECT=16000,555.984436,-1776.146606,4.837523,0,0,354.8433816
OBJECT=16000,576.273804,-1776.712769,1.481155,0,0,1.7188728
OBJECT=16000,641.758057,-1787.590332,11.224429,0,0,4.297182
OBJECT=1595,661.210938,-1771.37915,26.585938,0,0,0
OBJECT=5763,627.556396,-1687.516602,12.353548,0,0,352.2650724
OBJECT=8493,727.842346,-1702.362549,14.518024,0,0,353.1245088
OBJECT=4206,369.841522,-1658.949707,29.30714,90.2407647042,359.1405636,0.8594364
OBJECT=3857,731.086365,-1787.674805,27.030066,0,0,328.2008532
OBJECT=16113,179.574554,-1735.299927,4.069706,0,0,245.695073392
OBJECT=16113,229.791748,-1728.671997,4.049873,0,1.7188728,227.6467944
OBJECT=16133,276.707397,-1734.726685,3.285107,0,0,79.0680915042
OBJECT=16133,299.276489,-1739.364502,4.129146,0,0,72.1926003042
OBJECT=16115,275.475555,-1675.513184,10.89397,0,0,344.5301448
OBJECT=16121,338.338043,-1701.458618,3.896011,0,0,182.200688687
OBJECT=16121,353.790924,-1734.489014,11.5923,0,0,157.2768612
OBJECT=16121,353.162628,-1684.866821,19.254639,0,0,157.2768612
OBJECT=9958,341.962311,-1983.758545,6.881989,0,0,0
OBJECT=2706,369.796082,-2044.167969,7.072862,0,0,0
OBJECT=16113,673.088074,-1721.325439,8.452085,0,1.7188728,25.7831492958
OBJECT=16113,717.732849,-1738.624512,11.325022,0,1.7188728,25.7831492958
OBJECT=16113,768.250183,-1750.5896,8.99584,0,1.7188728,34.3775132958
OBJECT=16662,362.520935,-2054.974121,8.032168,0,0,153.839287487
OBJECT=2898,369.800049,-2044.045288,6.643817,0,0,0
OBJECT=16000,784.029053,-1796.802368,12.082195,0,0,354.8433816
