Name=KillFrenzy's 'Air' Race
Author=KillFrenzy
MinLevel=15
JoinCost=5000

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=2814.801270,2925.332031,40.143646

RunTime=240
WinBaseXP=550000
WinBaseCash=800000

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=411
VehicleHealth=10000.0

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; Format: CP#=x,y,z,type,size
CP=2814.012695,3135.293701,56.883842
CP=2858.962402,3132.288574,52.149227
CP=2859.744873,3029.166504,39.342125
CP=2940.892090,2906.785400,46.706997
CP=2980.821289,3047.269775,37.916691
CP=2980.520264,3277.171387,65.897781
CP=2980.851318,3455.139648,113.753922
CP=2863.048096,3382.141846,67.447784
CP=2712.384277,3324.138672,38.133858
CP=2882.387939,3157.963623,15.323317
CP=3185.370605,2957.181641,109.545944
CP=3294.725342,2884.913818,210.340347
CP=3426.752930,2797.247559,200.819977
CP=3493.452148,2753.939209,8.753300
CP=3660.074463,2518.572266,17.697706
CP=3536.902100,2470.310303,48.231216
CP=3394.484375,2491.381592,71.408951
CP=3183.527588,2503.311279,26.058659
CP=2799.265625,2548.371094,21.441708

SPAWN=2811.2029,2928.5503,40.0707,0.0
SPAWN=2817.0520,2928.5503,40.0707,0.0
SPAWN=2814.0823,2928.5503,40.0707,0.0
SPAWN=2820.1340,2928.5503,40.0707,0.0
SPAWN=2808.0742,2928.5503,40.0707,0.0
SPAWN=2811.2029,2922.4980,40.0707,0.0
SPAWN=2817.0520,2922.4980,40.0707,0.0
SPAWN=2814.0823,2922.4980,40.0707,0.0
SPAWN=2820.1340,2922.4980,40.0707,0.0
SPAWN=2808.0742,2922.4980,40.0707,0.0

OBJECT=4870,2814.5818,3016.1807,39.2289,0.0000,0.0000,90.2408,300.0
OBJECT=4870,2814.1912,3104.0796,39.5533,0.0000,350.5462,90.2408,300.0
OBJECT=4870,2814.0950,3114.7817,41.4079,0.0000,336.7952,90.2408,300.0
OBJECT=4870,2814.0701,3118.7412,41.4079,0.0000,321.3253,90.2408,300.0
OBJECT=4870,2814.0203,3125.3638,41.4079,0.0000,302.4178,90.2408,300.0
OBJECT=4870,2814.7175,3131.7817,41.4079,0.0000,287.8074,90.2408,300.0
OBJECT=4870,2814.0061,3135.0522,51.7065,0.0000,280.9319,90.2408,300.0
OBJECT=4870,2813.8975,3139.1030,47.4554,0.0000,269.7592,90.2408,300.0
OBJECT=4870,2858.9136,3138.3269,68.6284,0.0000,280.9319,90.2408,300.0
OBJECT=4870,2858.9211,3134.3618,55.5354,0.0000,302.4178,90.2408,300.0
OBJECT=4870,2814.0056,3135.3894,57.3220,0.0000,287.8074,90.2408,300.0
OBJECT=4870,2858.9265,3136.2783,60.0456,0.0000,287.8074,90.2408,300.0
OBJECT=4870,2858.9478,3125.8450,47.1018,0.0000,321.3253,90.2408,300.0
OBJECT=4870,2858.9670,3119.8030,43.6090,0.0000,336.7952,90.2408,300.0
OBJECT=4870,2859.0022,3108.2339,40.2935,0.0000,350.5462,90.2408,300.0
OBJECT=4870,2859.1016,3085.5837,39.2283,0.0000,0.0000,90.2408,300.0
OBJECT=4870,2814.1660,3106.8760,39.9492,0.0000,354.8434,90.2408,300.0
OBJECT=4870,2813.9502,3127.1199,48.0997,0.0000,327.3414,91.1002,300.0
OBJECT=4870,2813.8125,3138.2732,68.7395,0.0000,276.6347,90.2408,300.0
OBJECT=4870,2872.0618,2985.2083,39.5777,6.0161,0.0000,107.4295,300.0
OBJECT=4870,2882.9944,2962.1997,42.6350,24.9237,0.0000,119.4616,300.0
OBJECT=4870,2900.8613,2935.2112,45.9005,48.9878,0.0000,130.6344,300.0
OBJECT=4870,2907.4094,2927.9688,47.8283,73.0521,0.0000,142.6666,300.0
OBJECT=4870,2937.0762,2907.1750,47.8021,73.0521,0.0000,152.1205,300.0
OBJECT=4870,2935.9282,2907.5581,47.7791,73.0521,0.0000,168.4499,300.0
OBJECT=4870,2950.0698,2905.9944,47.8382,73.0521,0.0000,185.6387,300.0
OBJECT=4870,2956.9973,2907.5339,47.8975,73.0521,0.0000,201.9681,300.0
OBJECT=4870,2963.5918,2910.3755,47.8676,73.0521,0.0000,214.0003,300.0
OBJECT=4870,2968.5078,2912.9204,47.2186,61.8794,0.0000,235.4863,300.0
OBJECT=4870,2979.4402,2931.5657,46.2402,51.5661,0.0000,245.7994,300.0
OBJECT=4870,2980.7805,3065.3774,38.0026,0.0000,0.0000,90.2408,300.0
OBJECT=4870,2981.9270,2941.0608,44.9153,40.3935,0.0000,256.1126,300.0
OBJECT=4870,2987.5552,2954.2122,44.1396,30.9397,354.8434,275.0200,300.0
OBJECT=1655,2975.0774,3147.6106,38.9887,0.0000,0.0000,0.0000,300.0
OBJECT=1655,2980.4187,3147.6145,38.9906,0.0000,0.0000,0.0000,300.0
OBJECT=1655,2986.0308,3147.6379,38.9887,0.0000,0.0000,0.0000,300.0
OBJECT=1655,2975.0557,3153.5842,43.0810,24.0642,0.0000,0.0000,300.0
OBJECT=1655,2980.3948,3153.6313,43.1414,24.0642,0.0000,0.0000,300.0
OBJECT=1655,2986.0264,3153.5757,43.0774,24.0642,0.0000,0.0000,300.0
OBJECT=4870,2980.4189,3313.0767,73.0770,0.0000,348.8273,90.2408,300.0
OBJECT=3995,2977.2542,3432.9539,99.8674,0.0000,22.3454,268.8997,300.0
OBJECT=4651,2899.4487,3408.3096,83.4324,0.0000,25.7831,259.4459,300.0
OBJECT=4651,2771.0449,3359.7249,54.9549,4.2972,334.2169,82.5059,300.0
OBJECT=4827,2759.0034,3264.2473,21.1069,0.0000,351.4056,146.8591,300.0
OBJECT=4871,2871.3489,3165.3516,15.4093,0.0000,0.0000,326.4820,300.0
OBJECT=4871,3010.7207,3072.9722,34.1849,0.0000,347.1084,326.4820,300.0
OBJECT=4871,3133.2576,2991.8032,82.6181,0.0000,336.7952,326.4820,300.0
OBJECT=4871,3237.3486,2922.8196,158.0133,0.0000,322.1848,326.4820,300.0
OBJECT=4871,3364.7705,2838.2932,205.3719,0.0000,3.4377,326.4820,300.0
OBJECT=4871,3481.9114,2760.9287,191.2280,180.3777,345.3896,326.4820,300.0
OBJECT=4871,3443.0374,2786.5193,204.0019,180.3777,329.0603,326.4820,300.0
OBJECT=4871,3449.8110,2782.0852,198.5425,180.3777,311.8716,326.4820,300.0
OBJECT=4871,3455.4209,2778.4221,192.2609,180.3777,294.6829,326.4820,300.0
OBJECT=4871,3459.4294,2775.8708,179.1400,180.3777,272.3375,326.4820,300.0
OBJECT=4871,3458.9390,2777.0911,17.7037,0.0000,86.8031,326.4820,300.0
OBJECT=4871,3461.7749,2775.2175,38.1837,0.0000,65.3172,326.4820,300.0
OBJECT=4871,3469.2598,2770.1843,25.3168,0.0000,48.1285,326.4820,300.0
OBJECT=4871,3495.8562,2752.5085,1.8969,0.0000,35.2370,326.4820,300.0
OBJECT=4871,3498.0466,2750.9478,6.5843,0.0000,22.3454,326.4820,300.0
OBJECT=4871,3511.6926,2741.9265,3.8427,0.0000,12.8916,326.4820,300.0
OBJECT=4871,3515.5835,2739.3513,3.6280,0.0000,4.2972,326.4820,300.0
OBJECT=4871,3527.5354,2731.4316,3.0496,0.0000,0.0001,326.4820,300.0
OBJECT=5028,3613.9250,2614.5986,9.5374,0.0000,0.0000,149.5420,300.0
OBJECT=5433,3601.3245,2487.1169,33.1635,0.0000,0.0000,179.5181,300.0
OBJECT=5440,3494.8433,2480.0576,58.5544,6.8755,358.2811,86.8031,300.0
OBJECT=5456,3363.7231,2495.2395,65.7204,0.0000,6.0161,191.6544,300.0
OBJECT=5484,3237.9690,2510.8945,40.8915,349.6868,5.1566,247.4139,300.0
OBJECT=1655,3289.1348,2511.4832,50.7474,336.7952,355.7028,60.1605,300.0
OBJECT=1655,3292.4783,2517.6941,51.2522,336.7952,355.7028,60.1605,300.0
OBJECT=1655,3294.3247,2520.7100,51.5281,336.7952,355.7028,60.1605,300.0
OBJECT=4870,3110.8782,2517.0391,26.1446,0.0000,0.0000,169.3090,300.0
OBJECT=17621,3056.1619,2527.6646,23.8066,4.2972,0.0000,79.9276,300.0
OBJECT=17621,3046.9031,2529.2896,20.5179,13.7510,0.0000,79.9276,300.0
OBJECT=17621,3037.0686,2531.0410,18.8967,23.2048,0.0000,79.9276,300.0
OBJECT=17621,3026.7803,2532.8459,18.6180,33.5180,0.0000,79.9276,300.0
