Name=Gamer's Ruin Race
Author=Gamer_King
MinLevel=2
JoinCost=1500

WaitLocation=827.8762,-1794.8047,13.8307

RunTime=200
WinBaseXP=80000
WinBaseCash=75000

Vehicle=0

CP=829.1138,-1817.8505,12.3164,,4.0
CP=830.2667,-1841.6173,12.6221,,4.0
CP=831.1247,-1864.5487,12.8672,,4.0
CP=831.7449,-1883.8920,12.8672,,4.0
CP=834.4624,-1910.7173,12.8672,,4.0
CP=834.6096,-1941.9026,12.8672,,4.0
CP=834.7305,-1967.5354,12.8672,,4.0
CP=834.8453,-1991.9067,12.8672,,4.0
CP=834.9446,-2012.9503,12.8672,,4.0
CP=835.2341,-2067.2542,12.8672,,4.0
CP=833.7410,-2076.4451,-0.6482,,4.0
CP=832.5432,-2051.1069,-0.5065,,4.0
CP=830.3807,-2007.4811,-0.5353,,4.0
CP=830.0663,-1966.9337,0.0018,,4.0
CP=830.2350,-1921.2323,-0.1652,,4.0
CP=828.8582,-1890.5066,1.5219,,4.0
CP=804.0054,-1876.3538,4.5897,,4.0
CP=764.2266,-1857.6667,5.7445,,4.0
CP=729.8126,-1856.6238,10.8398,,4.0
CP=695.2023,-1856.7864,6.6950,,4.0
CP=671.3939,-1858.6141,5.4537,,4.0
CP=652.3655,-1869.5178,5.5537,,4.0
