
Name=Dinghy-Falls-3
Author=HUNJA
MinLevel=0
JoinCost=0

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=0.0,0.0,4.0

RunTime=1000
WinBaseXP=0
WinBaseCash=0
Time=5:0
Weather=6

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=574

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; The params type and size are optional
; Format: CP=x,y,z,type,size
CP=4363.605469,-1752.576294,6232.013672,0,3.75001,473
CP=4340.277832,-1821.067261,5477.528320,0,11.85001
CP=4653.596191,-1826.985229,5078.073242,0,11.85001
CP=4341.682617,-1824.793823,4698.357422,0,11.85001
CP=4444.741211,-1828.913208,4543.024414,0,11.85001
CP=4673.211426,-1829.110718,4405.480957,0,11.85001
CP=4843.489258,-1739.113647,4386.117676,0,11.85001
CP=4952.546387,-1629.501343,4438.579102,0,11.85001
CP=4978.199219,-1609.494873,4361.425293,0,11.85001
CP=5081.580078,-1503.310547,4271.942871,0,11.85001
CP=5186.083984,-1399.721313,4251.851563,0,11.85001,473
CP=5147.345215,-1438.921265,4154.691895,0,11.85001
CP=4970.345703,-2551.197021,2481.201660,0,11.85001

; Spawn Points
; If there are no spawn points, races will just be given their vehicle at the checkpoint
; Format: SPAWN=x,y,z,rotz
SPAWN=4401.924316,-1789.730713,6235.788574,89.0
SPAWN=4401.956543,-1791.631836,6235.788574,89.0
SPAWN=4402.144043,-1793.425903,6235.616699,89.0
SPAWN=4402.148438,-1795.205078,6235.616699,89.0
SPAWN=4402.130371,-1797.039185,6235.616699,89.0
SPAWN=4402.137207,-1798.857788,6235.616699,89.0
SPAWN=4402.194824,-1800.582764,6235.616699,89.0
SPAWN=4402.114258,-1802.386230,6235.787109,89.0
SPAWN=4402.072754,-1804.302979,6235.787109,89.0
SPAWN=4320.681641,-1804.888062,6235.740234,271.0
SPAWN=4320.710449,-1803.118652,6235.740234,271.0
SPAWN=4320.625000,-1801.327393,6235.568359,271.0
SPAWN=4320.689941,-1799.518677,6235.568359,271.0
SPAWN=4320.711914,-1797.621094,6235.568359,271.0
SPAWN=4320.720215,-1795.704224,6235.568359,271.0
SPAWN=4320.739746,-1793.825684,6235.568359,271.0
SPAWN=4320.913086,-1791.751221,6235.740234,271.0
SPAWN=4320.946289,-1789.844849,6235.740234,271.0
SPAWN=4366.373047,-1804.110962,6235.591309,360.0
SPAWN=4364.509277,-1804.083740,6235.606934,360.0
SPAWN=4362.655762,-1804.047241,6235.622070,360.0
SPAWN=4360.773926,-1804.062256,6235.615723,360.0
SPAWN=4358.713379,-1804.020996,6235.598633,360.0
SPAWN=4356.674805,-1804.036621,6235.581543,360.0
SPAWN=4383.150879,-1793.857788,6235.581055,89.0
SPAWN=4383.103516,-1796.080933,6235.581055,89.0
SPAWN=4383.062500,-1798.087036,6235.588867,89.0
SPAWN=4383.005371,-1800.063232,6235.582031,89.0
SPAWN=4333.533203,-1801.373657,6235.568359,271.0
SPAWN=4333.596191,-1799.471680,6235.568359,271.0
SPAWN=4333.581055,-1797.469360,6235.568359,271.0
SPAWN=4333.711426,-1795.214966,6235.568359,271.0

; Objects
; The last param (viewdistance) is optional
; Format: OBJECT=modelid,x,y,z,rotx,roty,rotz,viewdistance
OBJECT=17927,4363.526855,-1808.116577,6236.102539,0.0,0.0,0.0
OBJECT=17927,4363.220703,-1804.684448,6254.416992,268.4036,0.0,0.0
OBJECT=17927,4320.465820,-1833.655151,6254.397461,268.4036,0.0,270.4
OBJECT=17927,4311.398438,-1789.593506,6254.420898,268.4036,0.0,180.4
OBJECT=17927,4416.826172,-1789.533569,6254.334961,268.4036,0.0,180.4
OBJECT=17927,4403.179199,-1833.893799,6254.020996,268.4036,0.0,90.9
OBJECT=17927,4359.722168,-1807.453613,6246.654785,179.51830,0.0,180.4
OBJECT=5400,4398.974609,-1790.445313,6238.316895,0.0,0.0,0.0
OBJECT=5400,4398.977051,-1781.498901,6238.317383,0.0,0.0,0.0
OBJECT=5400,4398.986328,-1772.240356,6238.302246,0.0,0.0,0.0
OBJECT=13667,4361.783691,-1772.845093,6243.322754,323.4423,0.0,270.4
OBJECT=5400,4398.541992,-1761.673462,6238.330566,329.91974,0.0,0.0
OBJECT=5400,4398.551758,-1754.321655,6234.613281,317.88763,0.0,0.0
OBJECT=7916,4361.795410,-1754.312622,6238.151367,0.0,0.0,0.0
OBJECT=17927,4375.013184,-1789.755127,6290.179688,0.0,268.89982,89.99997
OBJECT=5400,4398.569336,-1747.669800,6228.597656,317.88763,0.0,0.0
OBJECT=5400,4398.590820,-1741.115601,6222.649414,317.88763,0.0,0.0
OBJECT=5400,4398.581055,-1734.253174,6216.427246,317.88763,0.0,0.0
OBJECT=5400,4398.577637,-1727.372803,6210.201172,317.88763,0.0,0.0
OBJECT=5400,4398.585938,-1720.722412,6204.188477,317.88763,0.0,0.0
OBJECT=5400,4398.586426,-1714.024902,6198.133301,317.88763,0.0,0.0
OBJECT=5400,4398.590820,-1707.157104,6191.908691,317.88763,0.0,0.0
OBJECT=5400,4398.600098,-1700.777344,6186.118652,317.88763,0.0,0.0
OBJECT=5400,4398.605957,-1693.749512,6179.729004,317.88763,0.0,0.0
OBJECT=5400,4365.069824,-1718.924561,6160.350586,317.88763,34.37746,304.99614
OBJECT=5400,4370.913574,-1714.823242,6153.895020,317.88763,34.37746,304.99614
OBJECT=5400,4376.424316,-1710.961426,6147.793457,317.88763,34.37746,304.99614
OBJECT=5400,4381.751953,-1707.228271,6141.901855,317.88763,34.37746,304.99614
OBJECT=5400,4387.640137,-1703.114868,6135.393066,317.88763,34.37746,304.99614
OBJECT=5400,4393.532227,-1699.008179,6128.872559,317.88763,34.37746,304.99614
OBJECT=5400,4399.138672,-1695.078125,6122.676270,317.88763,34.37746,304.99614
OBJECT=5400,4404.871582,-1691.064453,6116.309082,317.88763,34.37746,304.99614
OBJECT=5400,4410.485352,-1687.139038,6110.105469,317.88763,34.37746,304.99614
OBJECT=5400,4416.001465,-1683.270508,6103.991211,317.88763,34.37746,304.99614
OBJECT=5400,4421.473145,-1679.457397,6097.940918,317.88763,34.37746,304.99614
OBJECT=5400,4366.012695,-1647.275024,6176.743652,317.88763,213.99962,304.99614
OBJECT=5400,4361.081055,-1650.731812,6182.190918,317.88763,213.99962,304.99614
OBJECT=5400,4371.315430,-1643.537109,6170.916504,317.88763,213.99962,304.99614
OBJECT=5400,4376.799316,-1639.719604,6164.916016,317.88763,213.99962,304.99614
