Name=Claude's Infernus Stunt Track
Author=Claude
MinLevel=15
JoinCost=15000

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=2068.183105,1706.438721,10.471875

RunTime=720
WinBaseXP=600000
WinBaseCash=500000

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=411

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; Format: CP=x,y,z,type,size
CP=2146.394287,1863.173828,9.679659,1
CP=2162.861816,1992.832153,17.946524,1
CP=2167.454590,2124.718506,33.416111,1
CP=2209.341797,2307.947754,20.288795,1
CP=2272.291016,2347.914551,18.802868,1
CP=2190.395020,2361.876465,24.505049,1
CP=2065.872070,2354.453857,27.782875,1
CP=2038.325195,2331.258789,27.565897,1
CP=2022.194824,2206.521484,27.862347,1
CP=1941.759033,2127.546143,16.334694,1
CP=2123.331055,2124.155273,24.156969,1
CP=2314.508301,2119.513672,31.828125,1
CP=2290.180664,1968.159180,38.322105,1
CP=2185.585938,1951.568237,67.048096,1
CP=2249.650879,2135.883301,101.006134,1

OBJECT=1632,2167.6924,2120.1399,32.0347,349.6868,0.0000,2.5783,300.0
OBJECT=1634,1945.8243,1583.3184,22.1958,0.0000,0.0000,169.5322,300.0
OBJECT=4724,1967.0824,1570.1160,26.8004,0.0000,0.0000,281.2500,300.0
OBJECT=4724,1949.4415,1566.7006,26.8004,0.0000,0.0000,202.5000,300.0
OBJECT=4724,1985.3684,1588.3295,23.8004,0.0000,0.0000,315.8595,300.0
OBJECT=4724,1994.2908,1668.7637,23.8004,0.0000,0.0000,315.8595,300.0
OBJECT=1634,1963.4861,1795.9142,18.9089,0.0000,0.0000,0.7821,300.0
OBJECT=1634,1931.6661,1814.5842,18.8769,0.0000,0.0000,338.2821,300.0
OBJECT=1634,1956.4592,1830.8110,23.1527,0.0000,0.0000,338.2821,300.0
OBJECT=4724,2027.3059,1794.5402,24.2573,0.0000,0.0000,270.0000,300.0
OBJECT=4724,2060.5083,1837.8857,24.2573,0.0000,0.0000,270.0000,300.0
OBJECT=4724,2055.9690,1846.0309,28.4864,0.0000,0.0000,270.0000,300.0
OBJECT=13801,2033.0430,1938.6438,56.7234,0.0000,0.0000,251.9520,300.0
OBJECT=14553,2107.1907,1961.4509,88.6962,0.0000,0.0000,90.0000,300.0
OBJECT=14548,2104.7239,1961.1582,88.6178,0.0000,356.5623,90.0773,300.0
OBJECT=3565,2096.0413,1085.2850,11.1683,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2093.2725,1090.6500,11.1683,0.0000,0.0000,90.0000,300.0
OBJECT=3565,2098.5981,1093.4365,11.1683,0.0000,0.0000,0.0000,300.0
OBJECT=3565,2093.2925,1088.0551,13.8656,0.0000,0.0000,270.0001,300.0
OBJECT=3565,2098.6121,1085.2848,13.8656,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2096.1013,1093.3822,13.8656,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2101.3564,1090.6613,13.8656,0.0000,0.0000,90.0001,300.0
OBJECT=3565,2103.4575,1088.0240,11.1433,0.0000,0.0000,90.0000,300.0
OBJECT=3565,2098.5601,1085.2889,13.8406,178.6587,0.0000,0.0000,300.0
OBJECT=3565,2101.3467,1090.5277,13.8654,180.3777,0.0000,90.0001,300.0
OBJECT=8615,2098.0886,1091.2456,11.4200,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2096.1399,1082.8463,16.5629,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2098.6094,1095.8923,16.5629,0.0000,0.0000,180.0000,300.0
OBJECT=3565,2103.9138,1088.0426,16.5629,0.0000,0.0000,90.0001,300.0
OBJECT=3565,2090.7937,1090.6506,16.5629,0.0000,0.0000,270.0001,300.0
OBJECT=8615,2095.3757,1089.4741,13.4803,0.0000,0.0000,270.0000,300.0
OBJECT=3565,2090.8086,1090.6198,16.4937,180.3775,0.0000,90.0001,300.0
OBJECT=3565,2096.0818,1082.8346,16.5391,179.5182,0.0000,0.0000,300.0
OBJECT=3565,2103.8892,1088.0358,16.5645,180.3776,0.0000,90.0001,300.0
OBJECT=3565,2098.6086,1095.8965,16.5415,180.3774,0.0000,0.0001,300.0
OBJECT=2358,2100.3662,1088.3129,15.3364,0.0000,0.0000,270.0000,300.0
OBJECT=2358,2096.9998,1094.1173,15.3315,0.0000,0.0000,0.0000,300.0
OBJECT=3632,2092.3364,1086.2738,15.6898,0.0000,0.0000,0.0000,300.0
OBJECT=3632,2092.2336,1084.9802,15.6898,0.0000,0.0000,0.0000,300.0
OBJECT=3632,2092.6365,1094.4280,15.6898,0.0000,0.0000,0.0000,300.0
OBJECT=3632,2093.9607,1094.4204,15.6898,0.0000,0.0000,0.0000,300.0
OBJECT=3632,2102.4685,1093.9780,15.6898,0.0000,0.0000,0.0000,300.0
